10070235,"位于曼哈顿纽约上城,高级住宅区",51525183,Sophia,Manhattan,Harlem,40.81566,-73.94293,Private room,95,180,0,N/A,N/A,1,358
10071188,"Beautiful, bright and spacious home",15065559,Daniella,Brooklyn,Crown Heights,40.67105,-73.94324,Entire home/apt,153,4,105,2019-06-10,2.45,1,9
10082057,"Victorian Home, Welcoming Comfort",51734800,Laura,Brooklyn,Flatbush,40.63066,-73.96496,Private room,115,2,5,2018-03-31,0.13,2,358
10089727,"St Regis Hotel, NYC Luxury Hotel Rooms by Owners",51772392,Mark,Manhattan,Midtown,40.76039,-73.9736,Private room,587,1,3,2018-10-03,0.16,1,365
1009883,"Modern, Carroll Garden Townhouse",329436,Jana,Brooklyn,Carroll Gardens,40.68204,-73.99249,Entire home/apt,350,3,41,2019-05-27,0.59,2,22
10099859,"1 Bed 1 Bath in Jackson Heights, NY",51829088,Joshua,Queens,Jackson Heights,40.74856,-73.88906,Entire home/apt,139,1,0,N/A,N/A,1,0
10100241,"Airy 4 BR Triplex - Private Yard,  Trendy Bed-Stuy",23215098,Erica & David,Brooklyn,Bedford-Stuyvesant,40.68513,-73.95286,Entire home/apt,399,4,39,2019-07-07,0.91,1,29
10100474,"CLEAN, LARGE AND MODERN LOFT",3582774,Dana,Manhattan,Little Italy,40.71756,-73.99824,Entire home/apt,550,5,0,N/A,N/A,1,0
10103745,"Cozy 1-Bd, Bushwick (L/M/J train)",2350144,Roxanne,Brooklyn,Bushwick,40.69611,-73.91891,Entire home/apt,80,31,1,2016-11-03,0.03,1,0
10104130,"Bright, Spacious Brooklyn Space w/ Private Bath",51851212,Ugi,Brooklyn,Crown Heights,40.67418,-73.95958,Private room,60,1,4,2018-08-26,0.09,1,0
10105606,"UWS large, Elev./Security 1-Bedroom",51857384,Sam,Manhattan,Upper West Side,40.77836,-73.9822,Entire home/apt,210,2,51,2019-06-09,1.19,1,11
10113787,"Newly renovated, 1.5 bdr  SoHo apt",51902072,Ben,Manhattan,SoHo,40.72485,-74.00254,Entire home/apt,185,1,1,2016-01-18,0.02,1,0
10116351,"Large 1,000 SF UES Apt w/ Balcony",8869875,Christina,Manhattan,Upper East Side,40.76427,-73.962,Entire home/apt,95,1,5,2016-01-28,0.12,1,0
10116619,"Sunny, spacious room in heart of BK",17794202,Taylor,Brooklyn,Boerum Hill,40.68485,-73.9819,Private room,65,3,2,2016-01-03,0.05,1,0
10117223,"Charming Room in Bushwick, Brooklyn Apt",18782603,Kimberly,Brooklyn,Bushwick,40.68539,-73.9092,Private room,50,3,2,2016-08-15,0.06,1,0
10125213,"Cozy, Artistic Room with Comfy Bed",15109029,Zane,Manhattan,East Harlem,40.80197,-73.93888,Private room,55,1,0,N/A,N/A,1,0
10134285,"Cute bedroom in Chinatown,",566660,Markus,Manhattan,Chinatown,40.71615,-73.99539,Private room,99,1,42,2018-01-01,0.98,1,0
10138349,"Cute Brooklyn Apt, Close to Trains.",10474877,Rachel,Brooklyn,Boerum Hill,40.68358,-73.98127,Private room,71,7,11,2018-11-27,0.42,1,98
10142499,"Prívate room in Queens, NY",38260715,Lady,Queens,Corona,40.7394,-73.85527,Private room,37,1,74,2019-06-30,1.73,1,135
10155003,"Studio Loft in Greenpoint, Brooklyn",47554473,Henry Norman,Brooklyn,Greenpoint,40.7276,-73.94495,Entire home/apt,99,3,29,2019-06-25,0.70,13,50
10156290,"Sunny, 4th floor elevator building",342734,Kim,Manhattan,Lower East Side,40.7191,-73.98812,Entire home/apt,160,1,9,2016-05-01,0.21,1,0
10161361,"Cozy room, near LaGuardia Airport",2995352,Rachel,Queens,Jackson Heights,40.75658,-73.86807,Private room,46,1,0,N/A,N/A,1,0
10163936,"Cozy Apartment in Williamsburg, BK",27537912,Kenny,Brooklyn,Williamsburg,40.70379,-73.94228,Private room,59,15,12,2017-07-09,0.28,1,0
10167860,"Sunny, Spacious Private BR in East Village!",21430239,Edward,Manhattan,East Village,40.72828,-73.98901,Private room,119,1,134,2018-07-02,3.15,1,0
10186876,"Lovely LES 1BR, W/D & Elevator: DEC. SUBLET PREFR.",20992861,Chloe,Manhattan,Lower East Side,40.71757,-73.99028,Private room,85,5,1,2016-01-05,0.02,1,0
10192593,"Cozy Room in LIC, 7 min to TimesSq",1589909,Alosha,Queens,Long Island City,40.74392,-73.95147,Private room,79,15,9,2019-01-03,0.26,2,259
10192898,"Heart of West Village, over NYE!",7108710,Katie,Manhattan,West Village,40.7344,-74.00262,Private room,105,1,0,N/A,N/A,1,0
10200715,"Flatbush Manor, Industrial-Deco 1BR Apt",569864,Jason,Brooklyn,Prospect Heights,40.68007,-73.97317,Entire home/apt,60,2,12,2017-11-26,0.28,1,0
10209278,"One Bedroom Apt, Hell's Kitchen",52454608,David,Manhattan,Hell's Kitchen,40.7631,-73.98753,Entire home/apt,100,1,0,N/A,N/A,1,0
10212862,"Tranquil Room in Airy, Sunny Bushwick Loft",2109282,Olga,Brooklyn,Bushwick,40.69688,-73.93448,Private room,55,14,2,2016-09-04,0.06,1,0
1022204,"Glowing reviews, hip neighborhood",3483960,Keith,Manhattan,Lower East Side,40.72198,-73.98932,Private room,110,3,49,2018-09-05,0.69,1,0
10229075,"Sunny, kid friendly in Midtown East",9504403,Shawna,Manhattan,Kips Bay,40.74443,-73.97949,Entire home/apt,235,3,2,2016-03-15,0.05,1,0
10229444,"Great Location, 15 mint from Midtown Manhattan.",24884472,Ruveyda,Queens,Astoria,40.7662,-73.92027,Private room,62,2,9,2019-06-03,0.24,1,358
10230403,"2 room, lower level home in Queens",52573647,Terri,Queens,Rosedale,40.65108,-73.73402,Private room,85,2,9,2016-10-29,0.23,1,87
1023181,"LOCATION/garden!(FEMALE only, next to girl's room)",4932354,Mitty,Brooklyn,Prospect Heights,40.6787,-73.97065,Private room,50,3,138,2019-06-22,1.82,4,315
10233048,"Times Square 2 blks away, Happy NY!",14064072,Ben,Manhattan,Hell's Kitchen,40.76166,-73.99197,Private room,295,1,0,N/A,N/A,1,0
10233905,"Sunny Brooklyn, NYC Apartment",14590096,Sophia,Brooklyn,East New York,40.6729,-73.88919,Entire home/apt,70,30,62,2019-01-01,1.56,1,7
10234232,"Charming, warm room in Bushwick",21094081,Matthew,Brooklyn,Bushwick,40.69675,-73.92964,Private room,54,4,6,2016-09-24,0.14,1,0
10234437,"Sunny, large 2-bedroom Williamsburg apartment",655234,Julien,Brooklyn,Williamsburg,40.71523,-73.95503,Entire home/apt,199,3,0,N/A,N/A,1,0
1024113,"Lovely room in East Williamsburg, NY",2120889,Megan,Brooklyn,Williamsburg,40.71238,-73.9379,Private room,63,2,0,N/A,N/A,1,66
10251082,"Large, private 2BR in historic brownstone",14084903,Polina,Brooklyn,Prospect Heights,40.67473,-73.96529,Entire home/apt,295,3,182,2019-06-26,4.33,1,226
10252921,"Central Located Private Apartment, New York Queens",52705961,Harish,Queens,Forest Hills,40.73352,-73.85237,Entire home/apt,69,1,85,2019-07-01,2.13,1,308
10267693,"Cute beach bungalow by the beach, 80min Manhattan",52793525,J.C.,Queens,Far Rockaway,40.59607,-73.75911,Entire home/apt,100,6,9,2019-05-10,0.22,1,0
10280345,"Room 5, Victorian Home to Enjoy!",756173,Laura,Brooklyn,Flatbush,40.64316,-73.96285,Private room,65,1,105,2019-07-03,2.54,2,111
10280439,"Comfortable room, lots of sunlight",23156396,Fernando,Manhattan,Harlem,40.82042,-73.95305,Private room,65,1,0,N/A,N/A,1,0
10280549,"Room 4, Victorian Home to Enjoy!",756173,Laura,Brooklyn,Flatbush,40.64396,-73.96328,Private room,60,1,138,2019-06-24,3.36,2,122
10289124,"2 BR Brownstone Retreat, 3rd Fl.",31919780,Neil,Brooklyn,Bedford-Stuyvesant,40.68507,-73.93888,Entire home/apt,99,3,88,2019-06-05,2.19,2,47
10301359,"Clean, renovated 1 bed apartment",40826687,Ishwarjot,Brooklyn,Williamsburg,40.71081,-73.94238,Entire home/apt,120,5,34,2018-06-16,0.83,1,0
1030392,"BIG, COMFY, 4BR DUPLEX, GARDEN APT, Williamsburg",216191,M,Brooklyn,Williamsburg,40.71132,-73.94493,Entire home/apt,289,2,39,2019-06-05,0.58,4,88
1032611," Private 1 bdrm Lefferts Gr, BK apt",5682003,Rachael,Brooklyn,Prospect-Lefferts Gardens,40.65743,-73.96155,Entire home/apt,125,2,38,2019-06-10,0.61,1,3
10336440,"Sunny, spacious Clinton Hill 1.5 BR",283636,Nathan & Ximena,Brooklyn,Clinton Hill,40.68545,-73.96048,Entire home/apt,200,3,22,2019-06-03,0.54,1,363
10341003,"Clean and spacious,grnd floor apt",53218990,Samuel,Manhattan,Harlem,40.82377,-73.94565,Entire home/apt,110,1,0,N/A,N/A,1,0
10343320,"UWS 1 bedroom, tree-lined street between 2 parks!",21359759,Kristen,Manhattan,Upper West Side,40.79939,-73.96875,Entire home/apt,145,1,20,2019-06-30,0.48,1,0
10356093,"Top Floor, Historic Brownstown",2321360,David,Brooklyn,Bedford-Stuyvesant,40.6858,-73.93465,Entire home/apt,120,2,0,N/A,N/A,1,0
10365991,"Sunny and Spacious 2BR, Murray Hill",17790870,Zal,Manhattan,Murray Hill,40.74673,-73.97343,Entire home/apt,83,1,2,2016-01-31,0.05,1,0
1039435,"Lovely studio in Manhattan,New York",5709288,Fabia,Manhattan,Midtown,40.75879,-73.9638,Entire home/apt,220,360,1,2015-01-02,0.02,1,0
10433284,"Awesome location, and spacious room",5487321,Xinxin,Manhattan,Gramercy,40.73562,-73.98308,Private room,90,1,0,N/A,N/A,1,0
10452737,"Large Room, High Floor w/ Views - Times Square",6158370,David,Manhattan,Chelsea,40.75126,-73.99498,Private room,139,3,0,N/A,N/A,1,0
1045897,"HISTORIC WILLIAMSBURG, BKLYN",839679,Brady,Brooklyn,Williamsburg,40.71797,-73.95508,Entire home/apt,195,3,173,2019-06-06,2.34,3,273
1046443,"Beautiful & spacious apartment in Astoria, Queens",5760970,Chris,Queens,Ditmars Steinway,40.77117,-73.90427,Private room,200,1,16,2019-06-30,0.68,2,364
10471763,"Awesome Apartment, Stunning Views",778746,Paul,Brooklyn,Williamsburg,40.71319,-73.96406,Private room,51,1,0,N/A,N/A,1,0
10514879,"2BR Luxury Sunny Apt, East Village",4118478,Katherine,Manhattan,East Village,40.72948,-73.98885,Entire home/apt,450,1,1,2016-03-27,0.03,1,0
10539341,"Sunny, one bedroom apartment UES",54120025,Emma,Manhattan,Upper East Side,40.78271,-73.9451,Entire home/apt,300,31,1,2017-09-04,0.04,1,358
10539779,"Our home away from home,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10576212,"Sunny, charming room in a 2 bedroom",5304248,Drew,Brooklyn,Bedford-Stuyvesant,40.69032,-73.95,Private room,65,5,8,2017-09-19,0.21,1,0
10593675,"La Spezia room.  Clean, quiet and comfortable bed",2787,John,Brooklyn,Bensonhurst,40.60951,-73.97642,Shared room,79,1,15,2018-09-29,0.43,6,180
1059891,"“L l,x w w.     XThank &mftkn.  .",11837926,Anthony,Manhattan,Midtown,40.76463,-73.98112,Private room,150,7,44,2019-05-31,0.74,3,365
1060019,"Modern Duplex 1 bdrm , 1.5 Baths + terrace!",5837033,Mark,Manhattan,Upper East Side,40.7744,-73.95578,Entire home/apt,199,1,116,2019-06-17,1.54,1,300
10609963,"Sleek Loft, Premium Location",5179817,Damien,Manhattan,Flatiron District,40.74102,-73.98961,Entire home/apt,275,1,0,N/A,N/A,1,0
10625484,"Midcentury Feel, Hipster Pad (Hipsters Only)",4274594,Matt,Brooklyn,Bedford-Stuyvesant,40.6859,-73.9576,Entire home/apt,69,90,43,2018-06-27,1.16,1,0
10657189,"Charming room in South Williamsburg,  Brooklyn.",10571574,Claudia,Brooklyn,Bedford-Stuyvesant,40.69892,-73.94645,Private room,77,2,74,2019-06-29,1.88,1,343
1066769,"Clean Room, Central Location in Manhattan",3327668,Tim,Manhattan,Lower East Side,40.72046,-73.98773,Private room,120,1,360,2019-06-24,4.79,1,240
10671589,"2 bd, 1.5 bath by Prospect Park",11375436,Sharra,Brooklyn,Windsor Terrace,40.65412,-73.97706,Entire home/apt,89,1,1,2016-03-05,0.02,1,0
10672698,"COZY FOR 1 TO 2. SHARED BED, SEPARATE FOR A FEE .",8136206,Rob,Brooklyn,Prospect-Lefferts Gardens,40.65603,-73.95836,Private room,44,2,31,2019-06-30,0.75,2,297
10677426,"Bright, Spacious Alcove 1 Bedroom",41474488,Gina,Manhattan,Greenwich Village,40.7276,-74.00075,Entire home/apt,200,2,47,2019-06-16,1.14,1,205
10685496,"Cozy shared space, heart of Astoria",18192996,Jessica And Danny,Queens,Ditmars Steinway,40.7794,-73.91646,Shared room,22,1,14,2016-12-12,0.34,2,0
10686958,"Lovely and quiet large 1 bedroom in Inwood, NYC",8784903,Terra,Manhattan,Inwood,40.86679,-73.92699,Entire home/apt,115,30,1,2018-08-09,0.09,1,0
10695252,"Master Room in 2,300sf Soho Loft",488202,Emlyn,Manhattan,SoHo,40.72112,-74.00039,Private room,150,1,0,N/A,N/A,1,0
10709205,"Light, Large Apt Near Central Park",11774630,Jane,Manhattan,East Harlem,40.79018,-73.94689,Entire home/apt,270,4,171,2019-06-26,4.14,2,15
10709846,"Sunny, spacious room in Greenpoint",7822683,N/A,Brooklyn,Greenpoint,40.73539,-73.95838,Private room,55,10,2,2016-11-05,0.05,1,0
10725897,"Sunny, Arty East Williamsburg Loft",55433649,Brian,Brooklyn,Williamsburg,40.71504,-73.93613,Private room,45,1,169,2019-07-04,4.11,1,134
10731035,"Nice private room, 2 blocks from Times Square.",45033175,Eugene,Manhattan,Hell's Kitchen,40.76175,-73.99041,Private room,83,2,15,2019-04-22,0.37,3,1
10748040,"On Broadway, clean & comfy room",55567227,Neida,Manhattan,Harlem,40.82903,-73.94747,Private room,60,3,124,2019-07-05,3.16,2,82
10755419,"Hip, renovated 1-bedroom",55617221,Chad,Manhattan,Civic Center,40.71331,-73.99822,Entire home/apt,100,2,0,N/A,N/A,1,0
10784650,"East Village 3 Beds, 2 bedrooms. Sleeps 5  MAX",48320077,Michael,Manhattan,East Village,40.7276,-73.98635,Entire home/apt,219,1,101,2019-07-01,2.46,2,341
10792883,"Cozy , peaceful place to relax",55853534,Megan,Brooklyn,Bedford-Stuyvesant,40.68542,-73.93965,Private room,60,4,0,N/A,N/A,1,0
1079675,"Clean, Complete and Cool",5938496,Michael,Manhattan,Nolita,40.71972,-73.99438,Entire home/apt,149,5,26,2019-06-01,0.35,1,0
10803759,"Bright Williamsburg 1 BD, Bedford L",18575991,Gregory,Brooklyn,Williamsburg,40.7178,-73.95595,Entire home/apt,129,4,5,2017-11-26,0.12,1,0
10824421,"Large Apartment in Greenpoint, BK",7911103,David,Brooklyn,Greenpoint,40.72639,-73.94764,Entire home/apt,205,2,0,N/A,N/A,1,0
10836260,"Wyndham Midtown 45, New York City",17592675,Jennifer,Manhattan,Midtown,40.75299,-73.97154,Entire home/apt,400,1,0,N/A,N/A,1,0
1083888,"Verna's Brownstone  (no stove, no gatherings)",5959653,Verna,Brooklyn,Bedford-Stuyvesant,40.68532,-73.92429,Private room,80,1,14,2019-03-08,0.20,2,283
10847901,"Huge, sunny private room - 1 block from train",38116129,Marissa,Brooklyn,Bensonhurst,40.60729,-74.00117,Private room,68,2,39,2019-01-02,1.10,1,0
10853955,"Sunny, private room; Quick to NYC. Females only.",35494734,Jennifer,Queens,Woodside,40.75293,-73.90304,Private room,50,4,49,2019-05-08,1.21,2,211
10855464,"A Spacious, Bright Brooklyn Bedroom",790177,Erin,Brooklyn,Sunset Park,40.64553,-74.00221,Private room,40,2,119,2017-11-01,2.88,1,0
1086640,"1 Bedroom Apt Greenpoint, Brooklyn",5972975,Leigh,Brooklyn,Greenpoint,40.72613,-73.93915,Entire home/apt,75,2,2,2014-10-02,0.03,1,0
1089619,"Bright, Huge Room in 3 Bedroom Apt.",5986790,Gen,Manhattan,Washington Heights,40.83535,-73.94334,Private room,40,7,26,2019-06-25,0.67,6,272
10901255,"6 BEDROOM W VILLAGE TOWNHOUSE, NYC",605463,West Village,Manhattan,West Village,40.73303,-74.005,Entire home/apt,1100,6,4,2019-05-24,0.12,4,313
1091840,"Private bedroom in Manhattan, NYC ",4714927,Elisa,Manhattan,East Harlem,40.78859,-73.94715,Private room,75,2,152,2019-05-31,2.03,4,12
10924304,"Harlem, NY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10938544,"Spacious, Private Room Near Subway",10583598,Devon,Brooklyn,Prospect-Lefferts Gardens,40.66324,-73.95963,Private room,40,2,9,2016-08-24,0.22,1,0
1093977,"Sunny Apt in Harlem, New York",6010467,Mary Anne,Manhattan,Harlem,40.81102,-73.94562,Entire home/apt,85,30,23,2017-12-07,0.47,1,0
10962,"Lovely room 2 & garden; Best area, Legal rental",9744,Laurie,Brooklyn,South Slope,40.66869,-73.9878,Private room,89,4,168,2019-06-21,1.41,3,340
1096326,"Private studio in staten island,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10980678,"Brooklyn 1 BR Beauty, Great Hood!",79339,Ann,Brooklyn,Bedford-Stuyvesant,40.6811,-73.9542,Entire home/apt,90,14,12,2019-06-26,0.45,1,64
10990088,"Downtown, Renovated 2 Bedroom Apt",24361297,Summer,Manhattan,Chinatown,40.71781,-73.99569,Entire home/apt,100,1,0,N/A,N/A,1,0
1100421,"Cobble Hill, sunny large 1BR apt",1545977,Lelia,Brooklyn,Cobble Hill,40.68754,-73.99284,Entire home/apt,195,30,38,2019-06-01,0.51,1,345
11011759,"Modern, fun and sophisticated 1BR",38968716,Ali,Manhattan,Kips Bay,40.73939,-73.983,Entire home/apt,250,28,5,2017-05-30,0.13,1,0
1102942,"1BR, 1BTH Duplex W/ LRG OUTD SPACE",6057624,Scooter,Manhattan,Kips Bay,40.74268,-73.97853,Entire home/apt,240,1,67,2019-06-15,0.89,1,321
11032957,"Glorious brownstone apt w/ outdoor, Clinton Hill",57254931,Courtney,Brooklyn,Clinton Hill,40.68121,-73.96319,Entire home/apt,190,7,60,2019-02-17,1.66,1,0
11062438,"Private and super quiet, Step to Subway",3419036,Ofer,Manhattan,Upper East Side,40.78482,-73.95191,Entire home/apt,90,4,9,2019-04-29,0.22,1,0
11067934,"Clean, well located Chinatown apt.",8243103,Paul,Manhattan,Civic Center,40.71567,-74.00061,Entire home/apt,200,1,33,2016-10-28,0.80,1,0
11069190,"Mi Casa, Tu Casa.",390251,Lilly,Manhattan,Harlem,40.80129,-73.95389,Private room,95,2,2,2018-07-22,0.14,4,88
110739,"Very Central, Nomad/Chelsea Loft Studio",568568,Driss,Manhattan,Midtown,40.74503,-73.98876,Entire home/apt,169,18,54,2019-07-03,0.57,1,98
11085352,"Amazing Williamsburg, Brooklyn Apt.",10994250,Jerry,Brooklyn,Williamsburg,40.70925,-73.94909,Private room,50,1,0,N/A,N/A,1,0
1110484,"Forget NYC, Stay in Williamsburg! Best 1 BR Apt",1690569,Greg,Brooklyn,Williamsburg,40.71852,-73.95616,Entire home/apt,175,6,32,2019-05-10,0.43,1,291
11141064,"Beautiful, True 1BR in Park Slope",49033458,Stephen,Brooklyn,Windsor Terrace,40.65895,-73.97768,Entire home/apt,78,5,1,2016-03-24,0.02,1,0
11144496,"New Spacious Master, Williamsburg",48819868,Nick,Brooklyn,Williamsburg,40.71119,-73.95097,Private room,200,1,0,N/A,N/A,1,0
11162285,"Charming Brownstone Two-Bedroom, Fort Greene",4302160,Erica + Jonathan,Brooklyn,Fort Greene,40.68642,-73.97701,Entire home/apt,200,1,0,N/A,N/A,1,12
11162475,"Big, Bright UWS Bedroom and Study",14713587,Annie,Manhattan,Upper West Side,40.80288,-73.96484,Private room,125,3,6,2017-05-18,0.15,1,0
11175261,"Nice, Comfortable Cozy 1 Bedroom.",32124237,Damian,Brooklyn,Prospect-Lefferts Gardens,40.65505,-73.96086,Entire home/apt,100,4,4,2016-10-23,0.11,1,0
11186765,"Lovely room with private bathroom, near Manhattan",58234433,Martin,Queens,Sunnyside,40.7359,-73.91912,Private room,129,1,52,2019-06-16,1.27,8,250
11204018,"Comfy, quiet room next to subway!",7678663,Ella,Brooklyn,Crown Heights,40.66727,-73.95274,Private room,40,4,1,2016-03-27,0.03,1,0
11210829,"Huge, Sunny & Quiet",58389790,Claudia & Turi,Brooklyn,Bedford-Stuyvesant,40.68567,-73.93257,Entire home/apt,85,180,0,N/A,N/A,1,1
11212414,"Spacious, Family-Friendly NYC Apt",58405281,Cristina,Manhattan,Harlem,40.82485,-73.93774,Entire home/apt,75,1,1,2016-02-21,0.02,1,0
11224100,"Charming, Quiet Room with Full Bed",683203,Suguna,Brooklyn,Prospect Heights,40.675,-73.9656,Private room,34,2,2,2016-03-10,0.05,1,0
11229663,"Joyce and Donovan's, Room for One",56878925,Joyce,Queens,Forest Hills,40.72282,-73.85571,Private room,37,25,15,2018-08-18,0.45,2,330
11242469,"Very Sunny, Couple/Family-friendly",17861935,Yoon,Queens,Flushing,40.76015,-73.79105,Entire home/apt,70,4,0,N/A,N/A,1,0
11254989,"Sunny, Quiet East Vil/LES APT",58730304,Adrienne,Manhattan,East Village,40.72434,-73.98904,Entire home/apt,140,1,6,2016-12-29,0.18,1,0
11257497,"Sunny, Kid Friendly 2 Bedroom",56066134,Jocelyn,Manhattan,Washington Heights,40.85585,-73.93741,Entire home/apt,125,5,2,2017-01-01,0.05,1,0
11279590,"Cozy and Simple Studio, UES NYC",22492254,Diana Mia,Manhattan,Upper East Side,40.77416,-73.95259,Entire home/apt,145,5,54,2019-07-05,1.43,1,236
11341650,"Room off Jefferson L, Bushwick",978580,Marta,Brooklyn,Bushwick,40.70515,-73.925,Private room,75,1,0,N/A,N/A,1,0
11344203,"Cozy lofted room, with patio",26082446,Natali,Brooklyn,Bushwick,40.69607,-73.92295,Private room,100,1,0,N/A,N/A,1,0
11360407,"Rm in 3BR Dplx/1Bth, ClintonHill off WashingtonAve",59509831,Jaleelah A.,Brooklyn,Clinton Hill,40.68073,-73.96217,Private room,150,2,3,2019-06-17,0.08,1,35
11370207,"Bright, modern room in clean appt",12797993,Richard,Brooklyn,Bushwick,40.69783,-73.90998,Private room,45,3,6,2016-11-06,0.15,1,0
11377233,"Spacious, modern room in Bedstuy",42626435,Will,Brooklyn,Bedford-Stuyvesant,40.68789,-73.9441,Private room,31,29,10,2017-05-28,0.25,1,0
11411839,"sunny, cozy room near subway",18873268,Sandy,Brooklyn,Bedford-Stuyvesant,40.69586,-73.95026,Private room,75,5,3,2016-09-11,0.08,1,0
11414971,"SUNNY, SAFE and FRIENDLY minutes to Manhattan!",6705983,Laurie,Queens,Jackson Heights,40.75179,-73.89015,Entire home/apt,100,2,6,2017-09-24,0.17,1,0
11431526,"Huge, Sunny Carroll Gardens 1BR Apt",1449155,Hadley,Brooklyn,Carroll Gardens,40.68285,-73.99495,Entire home/apt,125,5,1,2016-07-05,0.03,1,0
11431871,"Crown Heights, Franklin Ave- Sunny Room",60059749,Amanda,Brooklyn,Crown Heights,40.67283,-73.95551,Private room,55,1,21,2017-07-26,0.53,2,0
11434339,"Nice, Sunny and by Yankee Stadium",60077790,Veronica,Manhattan,Harlem,40.82044,-73.93605,Private room,100,1,0,N/A,N/A,1,0
11444671,"Great Home & Host, Next to 1 train.",60163700,Dee,Manhattan,Harlem,40.82283,-73.95247,Private room,65,14,42,2019-05-24,1.04,4,185
11452547,"Family friendly, amazing garden in Cobble hill",1621363,Elizabeth,Brooklyn,Boerum Hill,40.68623,-73.98956,Entire home/apt,300,29,7,2019-01-13,0.19,2,312
11456592,"Brooklyn Love, Close to the City!!",60244293,Savannah,Brooklyn,Bedford-Stuyvesant,40.68647,-73.92849,Entire home/apt,112,2,168,2019-06-21,4.11,2,291
11456821,"Luxury Midtown West Studio w/pool, wifi",9419684,Mike,Manhattan,Hell's Kitchen,40.75994,-73.99781,Entire home/apt,230,30,0,N/A,N/A,3,176
11457547,"NEW! Furnished, East Village Gem",16589150,Daniel,Manhattan,East Village,40.72526,-73.99031,Private room,79,2,14,2016-06-17,0.34,1,0
11458973,"Luxury Midtown West 2BR w/pool, wifi",9419684,Mike,Manhattan,Hell's Kitchen,40.76144,-73.99827,Entire home/apt,421,30,0,N/A,N/A,3,0
11470210,"Delightful, Cozy and Convenient Room in Brooklyn!!",60346942,Josh & Madeleine,Brooklyn,Bedford-Stuyvesant,40.69165,-73.943,Private room,50,1,210,2019-05-28,5.17,4,189
11478813,"Lovely 3 Bedroom, 2 Bath Flatiron Area Loft",60409176,C.E.,Manhattan,Flatiron District,40.73994,-73.99005,Entire home/apt,600,5,28,2019-05-26,0.71,1,338
11486357,"Sunny Room, Hamilton Heights Section of Manhattan",27378293,Lendy,Manhattan,Harlem,40.8285,-73.94889,Private room,87,1,2,2018-11-30,0.23,3,332
114969,"Manhattan Studio, Perfect Location",582598,Andrey,Manhattan,Midtown,40.75579,-73.96699,Entire home/apt,145,6,39,2018-09-24,0.40,1,0
